0 ,
1.06933 ,
1.10492 ,
1.14431 ,
1.18861 ,
1.23882 ,
1.29975 ,
1.37683 ,
1.47055 ,
1.59814 ,
1.78106 ,
2.05902 ,
2.5869 ,
4.91388 ,
0.127433 ,
0.0790946 ,
0.0626585 ,
0.0500428 ,
0.0433296 ,
0.0399959 ,
0.0370771 ,
0.0343364 ,
0.031769 ,
0.0290488 ,
0.026755 ,
0.0244675 ,
0.0224839 ,
0.0205692 ,
0.0187943 ,
0.0171496 ,
0.0155242 ,
0.0140137 ,
0.0127361 ,
0.0115259 ,
0.0104736 ,
0.00947853 ,
0.00858847 ,
0.00773207 ,
0.00701372 ,
0.00629769 ,
0.00575435 ,
0.00525884 ,
0.00484644 ,
0.00443042 ,
0.00412369 ,
0.00384094 ,
0.00356869 ,
0.00332439 ,
0.00310871 ,
0.00289559 ,
0.00277052 ,
0.00264169 ,
0.00251467 ,
0.002374 ,
0.00224459 ,
0.00216404 ,
0.00206833 ,
0.00197593 ,
0.00190242 ,
0.00182079 ,
0.00173849 ,
0.00167542 ,
0.00163148 ,
0.00156143 ,
0.00150063 ,
0.00144018 ,
0.00140988 ,
0.00137666 ,
0.0013305 ,
0.0012715 ,
0.00124903 ,
0.00120769 ,
0.00117116 ,
0.00112528 ,
0.00110806 ,
0.00108067 ,
0.00103861 ,
0.00100589 ,
0.000971013 ,
0.000958765 ,
0.000937295 ,
0.00090522 ,
0.00088185 ,
0.000849894 ,
0.000826228 ,
0.000793718 ,
0.000774275 ,
0.000770733 ,
0.000754938 ,
0.000727802 ,
0.000703356 ,
0.000704197 ,
0.000686318 ,
0.000667581 ,
0.000650097 ,
0.000621383 ,
0.000605858 ,
0.00059624 ,
0.000591018 ,
0.00057325 ,
0.0005622 ,
0.000570053 ,
0.000547182 ,
0.000532269 ,
0.000523819 ,
0.000521788 ,
0.000506329 ,
0.00049821 ,
0.000475032 ,
0.000469797 ,
0.000455978 ,
0.00044574 ,
0.000443702 ,
0.000427922 ,
0.000417529 ,
0.000409052 ,
0.000414959 ,
0.000403552 ,
0.000397215 ,
0.000389694 ,
0.000384005 ,
0.000379946 ,
0.000366066 ,
0.000356533 ,
0.000356962 ,
0.000365973 ,
0.000348596 ,
0.000342497 ,
0.000338532 ,
0.000352567 ,
0.000340578 ,
0.000340599 ,
0.000336377 ,
0.000333335 ,
0.00032576 ,
0.000309355 ,
0.000304702 ,
0.000306907 ,
0.000296879 ,
0.000285827 ,
0.000295629 ,
0.000289177 ,
0.000288851 ,
0.000293068 ,
0.000287071 ,
0.000288306 ,
0.000286941 ,
0.000278862 ,
0.00027452 ,
0.000278078 ,
0.000262152 ,
0.000258983 ,
0.000269219 ,
0.000259942 ,
0.000257693 ,
0.000261208 ,
0.000250071 ,
0.000247652 ,
0.00024975 ,
0.000251669 ,
0.000247295 ,
0.00023834 ,
0.000237943 ,
0.000232343 ,
0.000231616 ,
0.000233546 ,
0.000227569 ,
0.000230807 ,
0.000232231 ,
0.000231836 ,
0.000234674 ,
0.000228266 ,
0.000226762 ,
0.000234741 ,
0.000229809 ,
0.000216926 ,
0.00021814 ,
0.00021573 ,
0.000212685 ,
0.000208021 ,
0.000208488 ,
0.000212623 ,
0.000201984 ,
0.000212878 ,
0.000210418 ,
0.000200144 ,
0.000202457 ,
0.000199659 ,
0.000197049 ,
0.00020005 ,
0.000197944 ,
0.000189131 ,
0.000189458 ,
0.000190826 ,
0.000188946 ,
0.000187826 ,
0.000205916 ,
0.000195914 ,
0.000192938 ,
0.000192144 ,
0.000194635 ,
0.000193342 ,
0.000196428 ,
0.0001869 ,
0.000176925 ,
0.000186419 ,
0.000191495 ,
0.000191453 ,
0.000178205 ,
0.000183415 ,
0.000183035 ,
0.000180223 ,
0.000179349 ,
0.000186196 ,
0.000177424 ,
0.000183023 ,
0.000177631 ,
0.000169875 ,
0.000160779 ,
0.000176441 ,
0.000169201 ,
0.00017906 ,
0.000167983 ,
0.000167001 ,
0.000164461 ,
0.000165111 ,
0.000157388 ,
0.000167179 ,
0.000163224 ,
0.000167014 ,
0.000163301 ,
0.00015512 ,
0.000161836 ,
0.000159251 ,
0.000161313 ,
0.000163929 ,
0.000165458 ,
0.000162754 ,
0.000158419 ,
0.000153126 ,
0.000145606 ,
0.00015211 ,
0.000156048 ,
0.000151355 ,
0.000151909 ,
0.000154457 ,
0.000151352 ,
0.000146397 ,
0.000151583 ,
0.000147883 ,
0.000148748 ,
0.000157202 ,
0.000148351 ,
0.000151383 ,
0.00014452 ,
0.000149318 ,
0.000143526 ,
0.00013787 ,
0.000139073 ,
0.000146042 ,
0.000144545 ,
0.000145064 ,
0.000144396 ,
0.000135069 ,
0.000134385 ,
0.000141068 ,
0.000139742 ,
0.00013684 ,
0.000133985 ,
0.000138925 ,
0.000136921 ,
0.000139787 ,
0.000135348 ,
0.000137257 ,
0.000132202 ,
0.00013694 ,
0.000138876 ,
0.000129877 ,
0.000127736 ,
0.000123723 ,
0.000119769 ,
0.000121662 ,
0.000120444 ,
0.000132907 ,
0.000129086 ,
0.000122896 ,
0.000122872 ,
0.000122704 ,
0.000127398 ,
0.000119764 ,
0.000122702 ,
0.000120194 ,
0.000117648 ,
0.000115271 ,
0.000115854 ,
0.000114376 ,
0.000120865 ,
0.000114344 ,
0.000120557 ,
0.000123448 ,
0.000110632 ,
0.000108267 ,
0.000108085 ,
0.000111122 ,
0.000109591 ,
0.000111151 ,
0.000107804 ,
0.000114139 ,
0.000122105 ,
0.000113942 ,
0.000110176 ,
0.00010938 ,
0.000113386 ,
0.000114319 ,
0.000106684 ,
0.000111358 ,
0.00010308 ,
0.000108229 ,
0.000106336 ,
0.000105361 ,
0.000105251 ,
0.000108111 ,
0.000104635 ,
0.000107932 ,
0.000112005 ,
0.000108682 ,
0.000106625 ,
0.000105173 ,
0.000102331 ,
0.000103081 ,
0.000100615 ,
0.000103299 ,
0.000103457 ,
0.000103131 ,
0.00010472 ,
0.000105229 ,
0.000107451 ,
0.000100605 ,
9.4037e-05 ,
0.000102412 ,
9.92026e-05 ,
9.72965e-05 ,
9.74969e-05 ,
0.000100087 ,
0.000100137 ,
9.68542e-05 ,
9.34335e-05 ,
9.40353e-05 ,
9.77495e-05 ,
9.3639e-05 ,
8.76348e-05 ,
9.20286e-05 ,
9.20392e-05 ,
9.33582e-05 ,
9.43996e-05 ,
9.08284e-05 ,
8.76812e-05 ,
8.99991e-05 ,
9.59075e-05 ,
9.7333e-05 ,
9.12667e-05 ,
8.78068e-05 ,
8.8141e-05 ,
8.38014e-05 ,
8.31576e-05 ,
9.03824e-05 ,
9.19721e-05 ,
8.65233e-05 ,
8.46875e-05 ,
8.50445e-05 ,
8.66394e-05 ,
8.37266e-05 ,
8.58522e-05 ,
8.8528e-05 ,
8.58921e-05 ,
8.47782e-05 ,
8.84519e-05 ,
8.55016e-05 ,
8.15477e-05 ,
8.63223e-05 ,
7.93657e-05 ,
8.01793e-05 ,
8.11428e-05 ,
8.0265e-05 ,
8.09868e-05 ,
8.21477e-05 ,
8.07646e-05 ,
7.96745e-05 ,
8.03325e-05 ,
8.60947e-05 ,
8.2783e-05 ,
7.94158e-05 ,
8.01717e-05 ,
8.05287e-05 ,
8.19664e-05 ,
7.73412e-05 ,
7.60961e-05 ,
7.3051e-05 ,
7.59174e-05 ,
7.68332e-05 ,
7.87204e-05 ,
7.9513e-05 ,
8.2141e-05 ,
7.4389e-05 ,
7.85786e-05 ,
7.93415e-05 ,
8.05444e-05 ,
7.49924e-05 ,
7.21534e-05 ,
7.19087e-05 ,
7.09037e-05 ,
7.17502e-05 ,
7.33704e-05 ,
7.42532e-05 ,
7.30371e-05 ,
7.1298e-05 ,
7.31003e-05 ,
7.72263e-05 ,
7.60447e-05 ,
7.50097e-05 ,
7.46783e-05 ,
7.16784e-05 ,
6.84289e-05 ,
6.58918e-05 ,
6.71398e-05 ,
6.72472e-05 ,
6.96866e-05 ,
6.90402e-05 ,
6.84563e-05 ,
6.54099e-05 ,
6.76612e-05 ,
6.64525e-05 ,
6.76165e-05 ,
6.83663e-05 ,
7.50474e-05 ,
6.79544e-05 ,
6.69642e-05 ,
7.02799e-05 ,
6.49132e-05 ,
6.92994e-05 ,
6.85828e-05 ,
6.55823e-05 ,
6.77024e-05 ,
6.78127e-05 ,
6.49724e-05 ,
6.24497e-05 ,
6.65769e-05 ,
6.41166e-05 ,
5.94303e-05 ,
5.7545e-05 ,
5.98439e-05 ,
6.26631e-05 ,
5.85364e-05 ,
5.9564e-05 ,
5.76227e-05 ,
5.97836e-05 ,
5.63237e-05 ,
5.95824e-05 ,
5.58243e-05 ,
5.99996e-05 ,
6.1145e-05 ,
5.64532e-05 ,
5.70436e-05 ,
5.64252e-05 ,
5.79479e-05 ,
5.01713e-05 ,
5.24627e-05 ,
5.2756e-05 ,
5.92319e-05 ,
5.5084e-05 ,
5.06476e-05 ,
5.29336e-05 ,
5.42149e-05 ,
5.75467e-05 ,
5.27226e-05 ,
5.56141e-05 ,
5.24652e-05 ,
5.59225e-05 ,
5.46466e-05 ,
5.58558e-05 ,
5.56445e-05 ,
5.40287e-05 ,
5.3835e-05 ,
5.51392e-05 ,
5.75577e-05 ,
5.8906e-05 ,
5.70649e-05 ,
5.33442e-05 ,
5.62456e-05 ,
5.89623e-05 ,
5.55627e-05 ,
5.25995e-05 ,
5.20226e-05 ,
5.2863e-05 ,
5.41631e-05 ,
5.63472e-05 ,
5.7252e-05 ,
5.65333e-05 ,
5.18902e-05 ,
5.2578e-05 ,
4.80317e-05 ,
5.03991e-05 ,
5.20731e-05 ,
5.19386e-05 ,
5.43408e-05 ,
5.1426e-05 ,
5.0266e-05 ,
4.90072e-05 ,
4.59873e-05 ,
5.03088e-05 ,
5.05918e-05 ,
5.05962e-05 ,
4.7865e-05 ,
4.74942e-05 ,
4.64323e-05 ,
4.42066e-05 ,
4.72991e-05 ,
4.71379e-05 ,
4.52484e-05 ,
4.64422e-05 ,
4.8361e-05 ,
5.17375e-05 ,
4.60524e-05 ,
4.87701e-05 ,
4.5931e-05 ,
4.65637e-05 ,
5.07743e-05 ,
4.8497e-05 ,
