model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF46.mixedField,16.1245,5.92124,0.0119727,0.0405677,0.14943,0.190064,1,0,0,2.32814,0.00434982,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF47.mixedField,15.8449,5.91391,0.0131534,0.0452573,0.168871,0.209677,1,0,0,2.18281,0.00356144,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF48.mixedField,15.5238,5.48962,0.0124213,0.0382781,0.130381,0.146331,1,0,0,2.42933,0.00397095,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF49.mixedField,15.2269,5.14417,0.0129038,0.0414081,0.145781,0.173037,1,0,0,2.46696,0.0036536,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF50.mixedField,14.9756,5.00365,0.0128241,0.0379157,0.124925,0.119101,1,0,0,2.47926,0.00366982,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF51.mixedField,14.6287,4.8748,0.0129467,0.0392021,0.131649,0.159606,1,0,0,2.5679,0.00362418,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF52.mixedField,14.3669,4.75522,0.0137737,0.0423904,0.144236,0.186116,1,0,0,2.52061,0.00316789,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF53.mixedField,14.0256,4.60863,0.0138523,0.0458678,0.16573,0.23742,1,0,0,2.53873,0.00320491,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF54.mixedField,13.87,4.60554,0.0149423,0.0474117,0.165379,0.232178,1,0,0,2.43866,0.00273544,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF55.mixedField,13.5504,4.39369,0.0152174,0.0460997,0.154872,0.19831,1,0,0,2.49685,0.00267047,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF56.mixedField,13.3381,4.49909,0.0170465,0.0468913,0.146035,0.125117,1,0,0,2.31374,0.00213775,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF57.mixedField,12.6774,4.27616,0.0161788,0.0466356,0.150606,0.184319,1,0,0,2.54308,0.00249724,0,0
